Year_Month_Day,MaxLoad,max_temp,min_temp,weekday
2015-02-25,320.06383,28.2,13.8,4
2015-02-26,379.44322999999997,30.8,15.2,5
2015-02-27,523.9381,34.9,18.5,6
2015-02-28,442.33817999999997,35.1,21.9,7
2015-03-01,310.25887,25.4,15.1,1
2015-03-02,319.58709000000005,29.5,15.1,2
2015-03-03,318.77823,30.0,16.1,3
2015-03-04,298.54981,23.6,13.8,4
2015-03-05,292.83709000000005,23.5,15.6,5
2015-03-06,280.05642,23.5,13.9,6
2015-03-07,286.10875,23.8,15.8,7
2015-03-08,287.86213,24.4,17.1,1
2015-03-09,301.28319,24.8,16.9,2
2015-03-10,304.84987,25.4,12.1,3
2015-03-11,299.36908,25.0,12.4,4
2015-03-12,293.02567,26.2,13.8,5
2015-03-13,290.39353000000006,25.1,13.8,6
2015-03-14,303.54896,29.2,11.4,7
2015-03-15,308.03113,24.8,16.2,1
2015-03-16,378.03729,33.6,15.2,2
2015-03-17,325.22474,27.4,20.2,3
2015-03-18,353.16758000000004,28.2,17.8,4
2015-03-19,327.51127,27.3,19.6,5
2015-03-20,285.28132,23.6,15.7,6
2015-03-21,290.31246000000004,24.9,14.0,7
2015-03-22,352.90467,31.2,11.7,1
2015-03-23,307.67859000000004,22.5,19.7,2
2015-03-24,311.05854,19.3,12.3,3
2015-03-25,334.8025,22.5,11.9,4
2015-03-26,332.15951,19.4,12.5,5
2015-03-27,304.74214,19.9,13.1,6
2015-03-28,295.12243,23.0,9.2,7
2015-03-29,310.81206,25.3,12.9,1
2015-03-30,316.70954,26.2,11.8,2
2015-03-31,341.28068,31.7,13.3,3
2015-04-01,332.3637,30.4,17.2,4
2015-04-02,297.29398,21.2,13.3,5
2015-04-03,300.23359999999997,23.0,12.1,6
2015-04-04,297.90263,24.3,9.8,7
2015-04-05,315.37789000000004,22.0,14.0,1
2015-04-06,434.86803999999995,16.2,11.6,2
2015-04-07,437.84942,16.7,9.7,3
2015-04-08,394.86528000000004,19.9,9.9,4
2015-04-09,401.96599,18.4,8.9,5
2015-04-10,339.96015,21.4,8.8,6
2015-04-11,326.87104999999997,25.6,8.9,7
2015-04-12,341.11058,24.0,13.9,1
2015-04-13,349.63942,27.0,15.0,2
2015-04-14,347.51661,29.7,15.7,3
2015-04-15,336.20466999999996,23.6,13.9,4
2015-04-16,363.98141,19.0,15.2,5
2015-04-17,384.76541,16.9,13.1,6
2015-04-18,404.32304999999997,19.2,12.7,7
2015-04-19,451.72175,16.6,8.1,1
2015-04-20,476.7926,16.9,6.0,2
2015-04-21,444.85221,18.5,9.0,3
2015-04-22,412.36357,21.2,8.1,4
2015-04-23,403.03545,20.0,10.3,5
2015-04-24,461.82652,16.6,13.0,6
2015-04-25,444.63286,16.4,8.5,7
2015-04-26,480.10146999999995,17.0,8.0,1
2015-04-27,474.06294,17.6,10.6,2
2015-04-28,494.15627,16.7,8.7,3
2015-04-29,499.96772,17.7,8.5,4
2015-04-30,421.27777000000003,21.9,9.0,5
2015-05-01,373.54613,22.7,8.0,6
2015-05-02,374.18098,21.1,14.7,7
2015-05-03,396.88998,21.7,12.1,1
2015-05-04,367.71413,27.6,11.9,2
2015-05-05,497.14125,16.5,11.0,3
2015-05-06,457.3191,18.4,11.9,4
2015-05-07,469.40956,16.9,11.8,5
2015-05-08,461.30989,17.3,12.1,6
2015-05-09,438.31578,17.9,12.3,7
2015-05-10,412.65926,18.5,14.1,1
2015-05-11,466.75699,17.0,14.2,2
2015-05-12,527.14422,16.3,13.3,3
2015-05-13,567.06087,14.9,6.3,4
2015-05-14,537.0858900000001,15.7,4.8,5
2015-05-15,509.74163,15.5,6.7,6
2015-05-16,481.61565,18.3,6.0,7
2015-05-17,455.82635999999997,22.7,5.8,1
2015-05-18,474.7122,21.5,11.1,2
2015-05-19,461.35838,19.7,12.3,3
2015-05-20,527.02737,15.6,10.8,4
2015-05-21,549.13278,14.4,7.8,5
2015-05-22,523.12428,16.6,6.2,6
2015-05-23,517.2290800000001,17.9,4.6,7
2015-05-24,538.09836,17.8,5.5,1
2015-05-25,483.38984999999997,20.7,10.0,2
2015-05-26,437.62925,21.0,12.4,3
2015-05-27,428.2387,19.7,11.6,4
2015-05-28,462.47502000000003,19.2,10.2,5
2015-05-29,462.08007000000003,17.1,10.8,6
2015-05-30,492.55116,16.2,8.7,7
2015-05-31,533.40778,16.8,10.4,1
2015-06-01,607.33225,13.8,7.9,2
2015-06-02,637.7592900000001,14.2,2.9,3
2015-06-03,604.77504,16.0,5.6,4
2015-06-04,552.58596,17.1,9.4,5
2015-06-05,469.43640000000005,17.4,11.7,6
2015-06-06,453.90285,20.9,6.0,7
2015-06-07,468.0548,17.3,11.3,1
2015-06-08,500.07394,17.8,10.7,2
2015-06-09,574.01693,15.9,11.0,3
2015-06-10,632.5073299999999,13.9,8.7,4
2015-06-11,623.6893699999999,14.2,4.4,5
2015-06-12,519.42634,19.6,4.2,6
2015-06-13,447.28346999999997,19.9,10.3,7
2015-06-14,497.29073999999997,18.6,12.9,1
2015-06-15,529.6571,15.5,13.2,2
2015-06-16,524.06675,16.2,11.1,3
2015-06-17,529.67908,16.9,9.7,4
2015-06-18,536.83617,16.2,11.2,5
2015-06-19,552.96897,15.3,5.3,6
2015-06-20,586.0400500000001,14.0,5.3,7
2015-06-21,633.04422,15.0,3.8,1
2015-06-22,577.79291,18.2,9.4,2
2015-06-23,541.47159,17.7,10.4,3
2015-06-24,591.09765,13.6,9.1,4
2015-06-25,553.31173,14.1,8.5,5
2015-06-26,539.27565,15.7,11.1,6
2015-06-27,571.9261899999999,15.5,3.8,7
2015-06-28,596.10312,16.2,5.4,1
2015-06-29,644.8464799999999,14.1,3.0,2
2015-06-30,616.77924,13.8,7.2,3
2015-07-01,654.46535,14.5,4.7,4
2015-07-02,588.7078100000001,16.4,8.8,5
2015-07-03,604.9116899999999,13.8,3.1,6
2015-07-04,549.11609,17.1,5.5,7
2015-07-05,561.29982,17.3,4.9,1
2015-07-06,578.89461,15.9,9.6,2
2015-07-07,566.33275,15.1,10.8,3
2015-07-08,553.70085,16.6,6.9,4
2015-07-09,499.93140999999997,19.1,9.5,5
2015-07-10,534.32865,15.3,10.4,6
2015-07-11,639.6948100000001,11.8,6.3,7
2015-07-12,655.88751,12.2,5.9,1
2015-07-13,612.7523299999999,14.7,8.7,2
2015-07-14,672.85788,13.6,9.5,3
2015-07-15,661.4367199999999,13.2,5.4,4
2015-07-16,632.10025,14.3,6.9,5
2015-07-17,622.80988,12.8,5.7,6
2015-07-18,612.03559,14.0,5.6,7
2015-07-19,667.56781,12.6,2.2,1
2015-07-20,710.8756099999999,13.3,1.8,2
2015-07-21,714.27145,13.7,7.8,3
2015-07-22,614.4630999999999,16.1,8.7,4
2015-07-23,589.96414,18.0,3.3,5
2015-07-24,564.95971,15.6,9.9,6
2015-07-25,583.873,15.0,9.3,7
2015-07-26,668.51756,12.4,7.8,1
2015-07-27,676.14666,13.7,3.1,2
2015-07-28,658.76388,12.5,6.9,3
2015-07-29,677.62373,13.8,6.8,4
2015-07-30,620.58627,14.8,9.5,5
2015-07-31,565.19101,16.1,3.3,6
2015-08-01,592.88095,11.5,7.7,7
2015-08-02,624.01562,14.4,8.1,1
2015-08-03,640.346,14.0,10.1,2
2015-08-04,666.65009,13.3,6.5,3
2015-08-05,643.8786600000001,13.9,8.3,4
2015-08-06,616.08738,13.3,7.7,5
2015-08-07,586.60064,11.4,9.3,6
2015-08-08,563.57492,16.7,3.3,7
2015-08-09,541.80178,19.2,8.8,1
2015-08-10,617.4273000000001,15.7,10.4,2
2015-08-11,680.7210200000001,16.2,7.4,3
2015-08-12,634.52877,14.5,7.0,4
2015-08-13,557.80218,15.7,10.5,5
2015-08-14,503.51726,15.4,11.3,6
2015-08-15,489.64293,14.5,10.9,7
2015-08-16,559.2918000000001,15.7,6.9,1
2015-08-17,583.4585400000001,15.5,9.3,2
2015-08-18,588.1390799999999,14.3,8.8,3
2015-08-19,550.40425,19.1,8.5,4
2015-08-20,456.04112,22.9,12.5,5
2015-08-21,407.95911,20.8,12.7,6
2015-08-22,431.02353000000005,18.4,9.6,7
2015-08-23,543.51463,17.4,6.0,1
2015-08-24,627.2649399999999,14.3,9.2,2
2015-08-25,588.11812,15.2,8.6,3
2015-08-26,565.4546700000001,16.0,8.9,4
2015-08-27,586.96362,14.3,4.6,5
2015-08-28,564.88201,14.0,6.2,6
2015-08-29,558.72631,14.5,4.4,7
2015-08-30,544.75244,16.9,6.8,1
2015-08-31,489.03584,19.9,4.1,2
2015-09-01,491.06129,20.2,9.5,3
2015-09-02,592.73175,14.0,10.6,4
2015-09-03,541.11744,15.8,9.5,5
2015-09-04,534.44422,14.1,6.5,6
2015-09-05,451.3656,18.1,4.3,7
2015-09-06,553.43542,16.8,10.9,1
2015-09-07,583.2402,15.1,9.5,2
2015-09-08,516.37828,16.5,11.5,3
2015-09-09,514.72574,15.2,10.8,4
2015-09-10,416.31049,20.2,5.5,5
2015-09-11,346.23942,24.8,10.5,6
2015-09-12,312.29015000000004,27.1,15.5,7
2015-09-13,343.85841,29.1,17.1,1
2015-09-14,374.13803,19.9,14.7,2
2015-09-15,410.6152,17.1,9.4,3
2015-09-16,450.17353,19.2,7.2,4
2015-09-17,435.50566,17.4,6.5,5
2015-09-18,442.90843,17.2,7.2,6
2015-09-19,362.94566,21.1,5.8,7
2015-09-20,371.76791,25.3,8.2,1
2015-09-21,471.74536,16.4,9.8,2
2015-09-22,504.4255,16.0,8.2,3
2015-09-23,511.01971999999995,16.2,5.8,4
2015-09-24,486.41462,16.1,7.2,5
2015-09-25,404.87847999999997,20.0,10.6,6
2015-09-26,340.39478,22.4,7.1,7
2015-09-27,337.33759999999995,24.7,7.4,1
2015-09-28,406.83398,19.6,10.2,2
2015-09-29,446.05165999999997,18.0,5.0,3
2015-09-30,365.77792999999997,22.4,7.4,4
2015-10-01,344.29778999999996,24.4,7.8,5
2015-10-02,320.55996000000005,31.1,8.8,6
2015-10-03,355.52008,33.4,15.2,7
2015-10-04,307.2761,29.7,15.4,1
2015-10-05,424.28869,35.6,14.5,2
2015-10-06,324.49667,23.8,18.1,3
2015-10-07,325.18583,21.1,11.5,4
2015-10-08,319.65803999999997,29.7,12.9,5
2015-10-09,383.53145,34.7,15.0,6
2015-10-10,321.64441,29.0,18.2,7
2015-10-11,313.27595,21.1,14.2,1
2015-10-12,314.86718,19.8,12.7,2
2015-10-13,317.17993,21.7,9.1,3
2015-10-14,314.16961,30.4,8.0,4
2015-10-15,437.85877,36.1,16.1,5
2015-10-16,300.0881,21.0,17.5,6
2015-10-17,280.97846999999996,24.6,13.6,7
2015-10-18,329.13622,29.6,11.8,1
2015-10-19,360.27204,32.5,18.9,2
2015-10-20,303.90694,24.8,22.1,3
2015-10-21,309.38669,19.4,14.7,4
2015-10-22,307.80174,19.9,12.4,5
2015-10-23,292.48764,24.3,8.9,6
2015-10-24,331.84914000000003,33.1,12.5,7
2015-10-25,328.48025,24.8,21.1,1
2015-10-26,311.38602000000003,21.1,13.6,2
2015-10-27,316.65124,25.1,10.6,3
2015-10-28,311.84851000000003,28.1,14.0,4
2015-10-29,359.80864,33.9,13.7,5
2015-10-30,324.73541,28.1,16.6,6
2015-10-31,308.07572,28.0,15.0,7
2015-11-01,302.56179,25.2,15.5,1
2015-11-02,313.13977,23.6,15.5,2
2015-11-03,337.15302,28.2,15.8,3
2015-11-04,298.31046999999995,25.9,18.4,4
2015-11-05,306.24064000000004,20.9,15.5,5
2015-11-06,273.72445,22.1,14.4,6
2015-11-07,289.91591,28.3,9.3,7
2015-11-08,464.98182,35.8,15.0,1
2015-11-09,533.517,36.7,20.5,2
2015-11-10,315.94528,26.0,19.1,3
2015-11-11,315.66184999999996,27.0,15.7,4
2015-11-12,299.91238,27.5,15.4,5
2015-11-13,281.67490999999995,22.1,11.0,6
2015-11-14,277.49165000000005,22.1,10.6,7
2015-11-15,311.47049,25.0,12.1,1
2015-11-16,337.88962,31.3,11.1,2
2015-11-17,502.68226,35.7,14.3,3
2015-11-18,655.45007,40.1,17.3,4
2015-11-19,529.0340600000001,37.4,22.4,5
2015-11-20,285.36063,22.7,18.4,6
2015-11-21,274.91749,21.3,15.0,7
2015-11-22,292.59767999999997,20.9,10.3,1
2015-11-23,290.20476,23.2,13.9,2
2015-11-24,311.75606,28.9,10.6,3
2015-11-25,332.839,31.9,16.0,4
2015-11-26,295.908,19.5,12.3,5
2015-11-27,275.98940000000005,21.5,8.4,6
2015-11-28,273.70333,23.6,9.8,7
2015-11-29,310.55327,28.8,12.6,1
2015-11-30,317.69216,34.7,17.9,2
2015-12-01,303.82081,19.7,14.8,3
2015-12-02,292.80854999999997,21.0,7.9,4
2015-12-03,314.64753,28.3,9.9,5
2015-12-04,434.50372,34.8,15.0,6
2015-12-05,687.12776,40.2,20.7,7
2015-12-06,719.47866,41.5,26.6,1
2015-12-07,744.1094,38.5,30.7,2
2015-12-08,330.27894,26.4,18.4,3
2015-12-09,310.07423,26.1,17.7,4
2015-12-10,301.69252,26.3,14.1,5
2015-12-11,272.04893,23.1,14.4,6
2015-12-12,275.62859000000003,23.7,10.0,7
2015-12-13,385.92931,32.8,13.1,1
2015-12-14,522.26301,37.2,17.0,2
2015-12-15,623.56978,36.2,22.0,3
2015-12-16,819.65539,41.1,23.9,4
2015-12-17,865.17696,42.9,24.5,5
2015-12-18,813.69544,40.8,23.7,6
2015-12-19,833.62483,43.2,26.8,7
2015-12-20,443.61878,23.5,19.7,1
2015-12-21,304.41855,24.3,15.1,2
2015-12-22,383.03067,31.9,14.2,3
2015-12-23,491.29724,34.5,16.8,4
2015-12-24,693.44985,39.1,18.1,5
2015-12-25,514.0793,37.2,24.8,6
2015-12-26,270.39254,23.8,14.7,7
2015-12-27,282.81640000000004,25.9,11.4,1
2015-12-28,325.22319,29.4,16.0,2
2015-12-29,508.92318,34.4,17.0,3
2015-12-30,670.457,38.1,21.5,4
2015-12-31,683.24591,40.6,20.7,5
2016-01-01,459.65456,35.0,21.7,6
2016-01-02,341.01442,26.6,17.1,7
2016-01-03,358.03712,29.3,15.5,1
2016-01-04,449.09728,31.8,18.0,2
2016-01-05,428.27461,30.2,17.1,3
2016-01-06,382.43712,29.7,17.5,4
2016-01-07,364.41299,30.9,17.4,5
2016-01-08,368.76160999999996,31.1,13.8,6
2016-01-09,508.60621999999995,34.8,16.3,7
2016-01-10,631.1249499999999,37.6,19.3,1
2016-01-11,698.88835,37.9,22.4,2
2016-01-12,807.12152,39.8,22.5,3
2016-01-13,496.68143,35.1,23.2,4
2016-01-14,277.04334,23.7,17.3,5
2016-01-15,290.03191999999996,25.7,13.5,6
2016-01-16,325.82579,30.1,15.8,7
2016-01-17,572.3973100000001,36.6,15.9,1
2016-01-18,708.44364,38.5,19.0,2
2016-01-19,681.70777,35.9,21.7,3
2016-01-20,682.48373,34.3,24.3,4
2016-01-21,684.58217,36.7,23.8,5
2016-01-22,460.74771999999996,29.9,21.5,6
2016-01-23,296.97547,25.9,18.7,7
2016-01-24,318.89396,28.5,15.2,1
2016-01-25,386.63246999999996,30.0,15.5,2
2016-01-26,407.86308,33.3,17.5,3
2016-01-27,471.79273,33.1,21.5,4
2016-01-28,293.02511,25.9,18.3,5
2016-01-29,288.81803,19.5,12.6,6
2016-01-30,263.57724,24.2,13.8,7
2016-01-31,295.09416999999996,25.3,14.5,1
2016-02-01,456.74998,33.1,15.1,2
2016-02-02,307.77547,24.8,19.3,3
2016-02-03,277.85651,22.9,16.8,4
2016-02-04,294.69973,24.1,15.8,5
2016-02-05,320.97060999999997,29.5,13.8,6
2016-02-06,418.77132,33.1,16.2,7
2016-02-07,468.58214000000004,31.3,17.9,1
2016-02-08,368.15852,29.5,15.0,2
2016-02-09,533.49627,34.8,16.2,3
2016-02-10,479.97769,34.7,16.9,4
2016-02-11,441.20146,32.2,15.8,5
2016-02-12,453.77416999999997,33.9,15.3,6
2016-02-13,332.99131,29.3,16.8,7
2016-02-14,301.13192,24.8,15.6,1
2016-02-15,295.32448,24.3,15.5,2
2016-02-16,287.78113,24.4,15.4,3
2016-02-17,287.73796000000004,26.0,13.1,4
2016-02-18,311.32933,27.5,14.0,5
2016-02-19,278.12172999999996,24.5,15.6,6
2016-02-20,285.00063,25.9,13.9,7
2016-02-21,481.35575,37.0,17.1,1
2016-02-22,689.03815,39.5,23.9,2
2016-02-23,586.75953,37.0,22.2,3
2016-02-24,378.72182,27.7,22.6,4
2016-02-25,313.38701000000003,26.2,19.7,5
2016-02-26,280.85755,24.9,14.7,6
2016-02-27,292.00982,25.4,13.5,7
2016-02-28,321.72217,29.7,13.2,1
2016-02-29,395.44376,31.4,13.8,2
2016-03-01,440.75796,33.3,17.3,3
2016-03-02,481.79679999999996,34.8,18.1,4
2016-03-03,468.02792,33.6,17.6,5
2016-03-04,503.5059,33.2,17.7,6
2016-03-05,619.17388,38.7,18.9,7
2016-03-06,566.26857,38.0,22.8,1
2016-03-07,474.41325,30.7,21.8,2
2016-03-08,680.06971,37.1,22.1,3
2016-03-09,477.63962,30.3,22.4,4
2016-03-10,454.469,29.0,21.1,5
2016-03-11,518.07022,31.4,20.3,6
2016-03-12,413.45182,30.8,20.1,7
2016-03-13,482.28102,32.2,17.6,1
2016-03-14,337.07097,26.7,18.4,2
2016-03-15,391.32153999999997,30.2,15.5,3
2016-03-16,497.77534,33.3,16.9,4
2016-03-17,500.18056,35.4,23.2,5
2016-03-18,282.25507,21.0,15.9,6
2016-03-19,277.11415999999997,21.7,12.3,7
2016-03-20,300.58776,23.6,12.0,1
2016-03-21,316.75056,24.5,11.9,2
2016-03-22,332.708,30.3,11.7,3
2016-03-23,307.54252,25.3,17.7,4
2016-03-24,306.53215,27.7,18.4,5
2016-03-25,285.78609,23.4,13.6,6
2016-03-26,281.20005,21.4,12.5,7
2016-03-27,281.64390999999995,21.7,15.5,1
2016-03-28,311.33642,22.7,14.7,2
2016-03-29,312.83847,21.7,14.3,3
2016-03-30,316.07962,20.3,9.2,4
2016-03-31,306.02945,23.9,9.9,5
2016-04-01,312.11056,28.7,13.9,6
2016-04-02,291.57369,23.8,15.9,7
2016-04-03,333.69896,23.3,11.6,1
2016-04-04,339.49188,27.6,10.5,2
2016-04-05,339.37476000000004,28.2,14.5,3
2016-04-06,345.38109000000003,20.1,13.5,4
2016-04-07,348.76709000000005,19.9,8.8,5
2016-04-08,328.85116,20.5,8.7,6
2016-04-09,331.48877000000005,22.4,10.4,7
2016-04-10,356.80523,22.6,13.0,1
2016-04-11,345.44058,22.6,15.0,2
2016-04-12,346.20120000000003,24.0,11.0,3
2016-04-13,339.00754,24.1,10.4,4
2016-04-14,324.66821999999996,27.0,11.6,5
2016-04-15,314.72809,29.1,11.9,6
2016-04-16,329.54713,21.4,11.9,7
2016-04-17,356.959,21.6,11.9,1
2016-04-18,343.61333,25.6,7.8,2
2016-04-19,334.77355,30.1,12.0,3
2016-04-20,335.96207,29.7,18.2,4
2016-04-21,332.11776000000003,23.5,16.0,5
2016-04-22,342.61442999999997,20.2,12.7,6
2016-04-23,339.03985,20.3,9.1,7
2016-04-24,332.59391,25.3,10.3,1
2016-04-25,337.68713,28.1,9.1,2
2016-04-26,342.09361,30.1,12.8,3
2016-04-27,352.4087,27.6,19.9,4
2016-04-28,332.66896,26.9,16.4,5
2016-04-29,322.2789,24.2,16.5,6
2016-04-30,330.93584000000004,26.3,12.4,7
2016-05-01,362.53404,18.3,12.9,1
2016-05-02,389.43568,19.8,12.4,2
2016-05-03,411.4466,19.6,14.3,3
2016-05-04,395.30521000000005,18.5,11.1,4
2016-05-05,334.30447999999996,24.5,12.9,5
2016-05-06,311.99096000000003,25.0,12.1,6
2016-05-07,351.17365,24.3,12.0,7
2016-05-08,353.82617999999997,19.7,16.4,1
2016-05-09,417.37167,18.1,13.1,2
2016-05-10,425.41803000000004,18.3,14.1,3
2016-05-11,434.02061,19.0,13.3,4
2016-05-12,400.81059000000005,18.7,15.3,5
2016-05-13,351.35931,21.4,10.6,6
2016-05-14,373.81879,23.1,11.1,7
2016-05-15,374.25914,21.0,13.2,1
2016-05-16,393.63685,22.4,10.1,2
2016-05-17,385.12468,19.8,14.2,3
2016-05-18,398.57113,20.1,9.1,4
2016-05-19,397.93323,18.5,13.0,5
2016-05-20,368.29695000000004,18.9,14.0,6
2016-05-21,349.76640000000003,24.3,13.9,7
2016-05-22,427.77246,23.2,17.7,1
2016-05-23,416.48186,19.0,10.8,2
2016-05-24,401.02064,21.0,10.6,3
2016-05-25,489.47964,14.5,11.2,4
2016-05-26,436.19864,17.0,11.4,5
2016-05-27,523.71591,16.3,10.2,6
2016-05-28,452.5691,17.0,9.1,7
2016-05-29,503.93381,16.3,8.9,1
2016-05-30,509.58931,17.8,11.8,2
2016-05-31,465.40418,18.2,13.3,3
2016-06-01,436.83176000000003,20.0,9.5,4
2016-06-02,477.91816,19.0,9.6,5
2016-06-03,472.78355,17.9,6.7,6
2016-06-04,493.5874,16.7,5.7,7
2016-06-05,520.99159,15.8,9.7,1
2016-06-06,528.09636,15.9,10.8,2
2016-06-07,510.81281,17.0,12.0,3
2016-06-08,503.38383,18.0,11.6,4
2016-06-09,522.12018,15.7,11.6,5
2016-06-10,491.85689,16.2,12.3,6
2016-06-11,502.93923,16.1,7.6,7
2016-06-12,524.9179399999999,15.4,5.8,1
2016-06-13,623.5137900000001,14.7,3.6,2
2016-06-14,522.02199,20.8,5.3,3
2016-06-15,484.52471,20.3,9.0,4
2016-06-16,492.97733,16.0,13.4,5
2016-06-17,473.54024,17.1,13.6,6
2016-06-18,506.28328999999997,15.4,11.0,7
2016-06-19,554.7379599999999,15.1,7.0,1
2016-06-20,566.4044,15.0,6.2,2
2016-06-21,604.56161,14.2,9.7,3
2016-06-22,557.7115699999999,16.5,10.2,4
2016-06-23,615.8570500000001,12.6,10.8,5
2016-06-24,610.74223,12.8,7.5,6
2016-06-25,586.5560300000001,13.6,4.2,7
2016-06-26,621.6569300000001,14.3,8.8,1
2016-06-27,602.4647,15.4,8.5,2
2016-06-28,582.66718,16.2,8.9,3
2016-06-29,666.52238,13.2,6.2,4
2016-06-30,631.94027,14.4,9.9,5
2016-07-01,556.66749,14.2,6.1,6
2016-07-02,525.36806,15.7,9.1,7
2016-07-03,564.92477,15.8,10.2,1
2016-07-04,679.99983,11.5,9.6,2
2016-07-05,634.44084,14.0,6.2,3
2016-07-06,596.69165,14.5,6.2,4
2016-07-07,589.89712,14.7,5.4,5
2016-07-08,589.52699,14.4,3.1,6
2016-07-09,594.52079,14.4,4.7,7
2016-07-10,556.82897,15.9,10.7,1
2016-07-11,574.9961,15.8,10.4,2
2016-07-12,708.28538,11.0,8.0,3
2016-07-13,616.8982199999999,13.8,6.4,4
2016-07-14,603.3788199999999,13.7,6.0,5
2016-07-15,568.45945,14.3,7.3,6
2016-07-16,558.82892,16.1,2.0,7
2016-07-17,588.29166,16.9,2.8,1
2016-07-18,488.3184,19.9,8.8,2
2016-07-19,491.69753000000003,20.2,8.7,3
2016-07-20,463.84617,18.5,11.4,4
2016-07-21,389.54990000000004,22.7,13.0,5
2016-07-22,548.26996,15.7,14.0,6
2016-07-23,546.27052,13.9,9.2,7
2016-07-24,636.63931,13.1,6.2,1
2016-07-25,661.33685,12.7,7.4,2
2016-07-26,689.6545600000001,11.8,8.1,3
2016-07-27,606.47411,14.1,9.1,4
2016-07-28,577.55781,14.2,10.4,5
2016-07-29,502.66939,16.1,9.7,6
2016-07-30,521.88583,17.4,9.2,7
2016-07-31,488.39507000000003,16.8,12.0,1
2016-08-01,603.77724,13.9,11.8,2
2016-08-02,601.2110600000001,14.9,4.8,3
2016-08-03,592.16862,15.2,6.5,4
2016-08-04,588.27491,12.6,5.4,5
2016-08-05,551.33672,14.7,3.7,6
2016-08-06,513.73478,17.2,3.4,7
2016-08-07,501.66805,19.5,5.0,1
2016-08-08,425.1265,22.0,12.8,2
2016-08-09,541.8839399999999,18.7,13.2,3
2016-08-10,597.59149,15.0,9.1,4
2016-08-11,526.19935,16.0,6.2,5
2016-08-12,466.51822999999996,18.0,8.1,6
2016-08-13,491.92773,15.8,7.9,7
2016-08-14,514.44982,17.0,7.8,1
2016-08-15,458.49528000000004,20.8,4.8,2
2016-08-16,425.03264,22.6,10.2,3
2016-08-17,381.99176,21.8,7.8,4
2016-08-18,372.58317,24.7,12.2,5
2016-08-19,537.0380200000001,14.3,8.6,6
2016-08-20,497.83011,15.6,7.6,7
2016-08-21,494.56696,17.2,7.5,1
2016-08-22,511.47155,17.6,4.8,2
2016-08-23,515.35618,16.7,4.8,3
2016-08-24,530.81348,16.6,6.9,4
2016-08-25,523.06789,15.5,3.9,5
2016-08-26,525.2386300000001,14.2,5.8,6
2016-08-27,468.78616,18.4,3.9,7
2016-08-28,405.68411,21.8,7.9,1
2016-08-29,447.70661,22.4,12.8,2
2016-08-30,413.91346999999996,19.9,12.7,3
2016-08-31,434.65076,16.8,11.9,4
2016-09-01,402.57259000000005,19.4,9.2,5
2016-09-02,408.51427,18.8,9.6,6
2016-09-03,492.63466999999997,15.7,9.2,7
2016-09-04,447.61026,17.1,8.7,1
2016-09-05,418.16863,20.1,6.4,2
2016-09-06,369.26312,22.6,8.2,3
2016-09-07,329.83269,25.0,11.6,4
2016-09-08,357.22387,20.1,16.1,5
2016-09-09,404.48534,16.7,10.7,6
2016-09-10,420.14436,15.6,10.8,7
2016-09-11,406.08245,18.0,6.1,1
2016-09-12,549.2625400000001,12.9,10.8,2
2016-09-13,554.7643499999999,13.7,9.0,3
2016-09-14,640.48549,11.9,8.6,4
2016-09-15,490.61712,15.4,8.9,5
2016-09-16,413.01423,19.0,6.6,6
2016-09-17,453.27651000000003,20.9,12.2,7
2016-09-18,506.55101,13.8,7.8,1
2016-09-19,490.91265000000004,16.4,6.7,2
2016-09-20,452.51251,18.4,11.2,3
2016-09-21,527.54979,14.0,10.8,4
2016-09-22,476.18041999999997,15.5,6.5,5
2016-09-23,363.72623,20.8,5.6,6
2016-09-24,444.9903,16.6,12.5,7
2016-09-25,454.80951,17.0,8.2,1
2016-09-26,492.18634000000003,17.6,8.3,2
2016-09-27,448.58705,18.3,7.9,3
2016-09-28,323.77946000000003,19.9,7.0,4
2016-09-29,546.5053800000001,15.8,7.6,5
2016-09-30,485.78445,15.6,9.1,6
2016-10-01,350.46946,21.8,10.3,7
2016-10-02,386.18106,20.7,12.9,1
2016-10-03,467.95219000000003,15.0,7.7,2
2016-10-04,444.21765999999997,16.4,9.1,3
2016-10-05,343.8216,20.6,8.1,4
2016-10-06,288.05890999999997,28.8,11.2,5
2016-10-07,271.73341,24.0,16.5,6
2016-10-08,268.72115,26.1,10.0,7
2016-10-09,336.4056,26.4,14.8,1
2016-10-10,392.63957,16.5,11.8,2
2016-10-11,386.70140999999995,16.8,10.8,3
2016-10-12,363.45110999999997,17.2,10.2,4
2016-10-13,321.64334,19.6,6.4,5
2016-10-14,269.11485,25.5,11.7,6
2016-10-15,281.63991,28.3,16.8,7
2016-10-16,378.81529,15.4,12.5,1
2016-10-17,426.32246999999995,16.2,8.5,2
2016-10-18,431.36557,15.4,10.0,3
2016-10-19,347.8665,20.0,4.9,4
2016-10-20,290.04355,30.8,9.1,5
2016-10-21,367.73481,16.5,10.6,6
2016-10-22,374.33218,15.8,6.5,7
2016-10-23,373.84306,17.6,7.2,1
2016-10-24,295.10276,23.1,8.0,2
2016-10-25,283.08691999999996,27.8,15.6,3
2016-10-26,298.67073999999997,19.0,14.2,4
2016-10-27,279.73548999999997,20.8,9.5,5
2016-10-28,269.83716,22.1,8.6,6
2016-10-29,267.79371000000003,30.0,8.8,7
2016-10-30,347.54094,18.2,15.4,1
